date,user,text,Sentiment
2009-05-30 04:10:01,Jinnx,diet/day1: philly light with fracking wholemeal pitta.FRACK! Well at least watching 'the Machinist' will cheer me up. On second thoughts ,Positive
2009-05-09 19:08:51,scum,@bourgtai wrong Bellevue. #fail ,Negative
2009-06-16 03:01:14,mduman,"if you cant sleep, try to count your followers ",Positive
2009-04-20 05:49:25,ArmyWifeNetwork,@dcholland RE: Ready or Not Here I Come Who doesn't feel like THIS some days?  AWESOME!!!,Positive
2009-05-31 09:32:49,Tylerprider,"@harrisonhudson No, Manhattan Beach is in LA.  I wish I would be seeing you so soon. Seriously organize a west coast show and come here!",Negative
2009-04-21 03:30:49,digitalfemme,@h3lge  Please. Anytime. I will work on your ch33rs for me at a cafe. It should be done by this afternoon.,Positive
2009-05-30 07:51:03,JD_babiee,Watching Mtv Cribs Awards ,Positive
2009-05-10 07:29:10,SusanPAus,"@Haneefbhatti Evening! Oh, it IS morning. ",Positive
2009-06-03 00:54:47,iseheda,@dropbox maintenance downtime issues ,Negative
2009-05-22 00:12:39,davinafaifer,"@AllyBingham yeah, but i wasn't. i'm sure josh would appreciate an addition to his face, if it's from you  hehe",Positive
2009-06-22 19:34:33,scottaliciousw,@rachelshaw90 Okkaayyy!  I miss you too.  What time?,Negative
2009-06-02 04:37:40,zoja87,had a nice lunch at work @GOYELLO ... barrel of laughs ,Positive
2009-05-30 14:14:46,FlossyAlli,"watching the Braves - wow, I completely forgot about Tim Hudson. Also just laid out by the pool but am certain I only reflected the sun ",Negative
2009-06-16 00:16:00,malyanne,Doesn't have a phone till morning. i'm such a nice sister. i guess i'll hit the hay early. goooodnight ,Negative
2009-06-03 07:05:20,PorsheCaina,"@abigaeLettuce it's my cellphone wallpaper. XD need to sleep, friend. ) have a great day theerrree!!! ",Positive
2009-05-30 10:31:43,Sims_Galore,"Got a few friends requests on TheSims3.com, i hate those emails really annoying ",Negative
2009-06-25 09:16:11,RunHLRun2,@1capplegate  x100. I'll miss the show.,Negative
2009-06-03 08:21:11,Ben_Hall,"Thats a little annoying. SSMS addin works in 2005, not 2008 ",Negative
2009-06-07 04:25:22,Rayshoku,"@jerrytrainor Hey Jerry, big fan of you, and I just noticed you left Project Lore permanently.  Do you still get on WoW? =/",Positive
2009-06-05 18:27:50,RBlackbirdsong,"@Jinxie_G Wow thanks hon   I think I need to make t-shirts of that &quot;From Kung Fu to Kill Bill&quot; thing, those might sell lol",Positive
2009-06-06 11:43:03,Rivaflowz,@simonecarlenetm you've been super under the radar lately...starting with the blog. ,Positive
2009-06-17 06:32:24,sativabella,@rachelkae I heard  I woke up at 5 EST this morning to try to download.  Only a few more hours then.,Negative
2009-05-01 21:00:51,Paceset9999,@BonanzleNoSpin I promise not to feed any trolls while your're gone-not even in China ,Negative
2009-04-20 03:26:19,DaniGoode,Is Lovin The Weather Bu Cnt Believe I Av 2 Work  Lol,Negative
2009-06-06 14:33:33,mattsmack37,"Maybe next week, I'll try to mow a little slower....(and on YOUR level)   ...get it, level??   I love you JD!-you ARE my friend..always.",Positive
2009-06-16 06:48:29,ayapapayajb,@captainmorgann I was gonna go to the signing but I can't ,Negative
2009-06-15 12:32:19,Alice_Nel,Sad ....School ended ..... and I miss it and all my friends ,Negative
2009-05-31 07:08:10,JessicaRico,@guyjbfanforlife Cutest background ever ,Positive
2009-06-16 22:39:04,yoshimaiko,@mnb this is really fuckin' css ,Negative
2009-06-16 06:10:34,andreaaa025,ahhh it feels nice to sleep in   now its time to study :/,Negative
2009-04-19 07:34:30,dnize007,It's raining...why is there always something with the weather in Chicago? it can never be consistently NICE!! ,Positive
2009-06-03 03:14:30,princess_2895,I'm back guys :3 wee. I'm ready to tweet again ,Positive
2009-06-17 02:10:37,emmiee_,"grr, restaurant city is under maintenance ",Negative
2009-06-16 13:16:58,lushiiex,"kimberley eating chocolate yoghurt.smells nice.nicenicenicenicenice.im hungry,no breakkie ",Positive
2009-06-18 18:56:11,KelsMaine,Wishes @iamjonathancook read @ replies. ,Negative
2009-05-18 06:11:45,asadouglas,Today's #weight = 167 :: Day 75 of 100: +2.2 lbs/lost 17 lbs &amp; 12 lbs 2 go. Sooo mad at myself for not tracking yesterday! Grrrr... ,Negative
2009-05-10 02:52:33,theoopsgirl,@hollie__ Me neither  Come back cast!,Negative
2009-06-06 09:35:42,samanthaalyson,Pretty day ,Positive
2009-06-05 18:59:43,feliw,@NurseStacy I knew I should have kept my mouth shut. But when you are on a dance team you know all those cheesy dance songs. ,Positive
2009-06-16 19:49:08,DangerSKitty,"@sjc0815 masochist!!!! you should watch Terms of Endearment, maybe that will cheer you up ",Positive
2009-06-06 00:27:09,akojen,"@Valkyrie_NYC I've been trying to hit 13K, and they don't want me to. ",Negative
2009-05-10 03:19:41,_lestod,"waiting on declan, probably asleep the lucky buggar. library to study, then study at home more. social life where are you? ",Negative
2009-06-06 04:27:04,nataile95,revising ,Negative
2009-06-23 14:20:28,madelinegraham,What Shaina said ,Positive
2009-06-22 17:14:55,las5009,my dread was validated... today was horrible ,Negative
2009-06-20 16:08:51,deathgirl11,I wanna buy so much  things are so nice at this mall.,Positive
2009-05-29 07:53:11,officialdeez,@SoundBwoyFast Gloomy as ever. I wanted to hit the beach too.  might as well get like you and handle my errands too lol,Negative
2009-06-06 02:56:10,jessmao,awesome try!!! mitchell's poor head ,Negative
2009-05-31 11:45:59,helgejohansen,Had a very good pasta dinner. Need some carbs for the race tomorrow ,Positive
2009-05-14 03:52:28,tezziebear,listening 2 beautiful by Akon CHICKS RULE..... ,Positive
2009-06-15 21:40:14,tiffanietan,Tweeting in class. Getting bored of revision. But my knowledge is still very shallow. ,Negative
2009-05-30 15:36:02,itsmagicc11,Heading to dena's party. ,Positive
2009-06-02 06:48:55,sugree,shit! drawer hit my left thumb ,Negative
2009-06-06 16:47:15,berylboat,Alex and Kim are coming over soon for dinner to talk about trip down to LA.  Watching Conan till then! ,Positive
2009-06-07 10:19:44,bakingismyzen,@cmcadams Thanks for the suggestion for Tyler's burger recipe. ,Positive
2009-05-17 10:46:05,lydiabx,@ashleighdodgson and you didnt text me back ,Negative
2009-05-29 12:21:30,Courtneyw968,"Just back from the Jonas Brothers 3D concert at the cinema! It was so good, I love them so much! ",Positive
2009-06-18 07:01:03,iPhoneAppAttack,Alright...I already miss Wifi Toggle concerning 3.0 ,Negative
2009-06-15 20:53:21,meintwitter,@Pandabeara well wooptie de doo - chips and soda is $$$$ too    Junkfood junkie,Positive
2009-05-30 18:24:28,marcelinnz,@davidfarrier was that chang I saw on min.3.42 ? looks like you'll blend in well David ,Positive
2009-06-01 21:48:18,strangegoat,Tar: &quot;Guinan WTF?&quot; Guinan: &quot;Not belong. Lame death. Epic Fail.&quot; Yar: &quot;Not Like  &quot;,Negative
2009-06-06 00:07:26,prateekgupta,@crucifire Bas yaar lazy saturday chal rahaa hai... still on my bed... under the covers.. Lunch invite @ 1:00 wil be leaving soon ,Negative
2009-05-18 07:55:44,Sowerscorner,@reflective I hope she is feeling better quickly...will pray for her! ,Negative
2009-06-01 06:34:36,__headstrong,Listening to Kate Voegele. She is great in OTH. And yes...I'm very bored at the moment ,Positive
2009-04-19 01:13:25,brunoleandrooo,@selenagomez http://twitpic.com/3knsj - Follow meeeeee ,Positive
2009-06-16 00:23:26,Ger_scf,"Quiero ver Transformers 2, The Proposal y Up ",Negative
2009-06-02 02:14:35,Vicstar,@SuppaKid YESSSS I do!!! It's awesome! I love everything about it... ,Positive
2009-06-05 10:08:24,baylyh,I hate exams - especially when they mean I canât go see Passion Pit  http://tumblr.com/x8t1ykjlq,Negative
2009-06-14 23:55:57,NArniec,Physics exam - Done!  Waiting for results... I am happy  I WANT TO RECORD PODCAST! ,Positive
2009-04-19 00:27:36,amandasquiggle,eating gold fish :0 Yummy ,Positive
2009-05-22 06:53:25,lizacabrera,restaurant citying on a saturday night ,Positive
2009-05-30 00:16:01,tangowhisky,"Pub Crawl was a total win! Night finished off at 322 with the most amazing drag performance ever! Shit was epic. Also, April was amazing. ",Positive
2009-06-23 08:41:19,deiiaa,"@oficialkellykey kelly, cliquei no link do seu orkut, e nao apareceu ",Negative
2009-05-18 07:36:26,inkandchocolate,"@joejackoff sorry about that, kiddo  ",Negative
2009-06-06 17:38:30,nullgemini,Pretty much lost my voice.  ,Negative
2009-06-25 03:55:37,binamoon,my blackberry isn't still here...  I want it so bad!!!,Negative
2009-06-15 18:01:17,Idolfanaddict,Gonna watch David Cook &quot;Cookie&quot; tonight. I'm already hearing it's sad. ,Negative
2009-06-23 11:02:53,sixfootwannabe,Just about to get on the plane ,Positive
2009-06-19 01:01:29,ParentStudent,@efan78 your link is broken  *sobs*,Negative
2009-05-29 19:07:12,jenstaffeldt,"at work STILL. Always love coming home from vacation to over a 1,000 emails (mostly from work people). Ridiculous ",Negative
2009-04-07 04:42:20,ikehnewton,"Argh... I am not feeling that well today, and my new look with the social site been canceled ",Negative
2009-06-20 15:45:00,viridian,@sunreon I am going to cry forever when they cut it down. I thought we had months left to prepare and be ready to basically move first. ,Negative
2009-06-18 22:15:21,gjoma,omgg i don't understand this twitter thing ,Negative
2009-05-29 15:08:54,SrtaGonzalez,My dad is coming back home!! YIEY!!  ,Negative
2009-05-29 20:01:23,_Freya,"@aramisette I demanded a theme!  Well, basically I am just not very creative tonight.    It's all @PinkFluffGirl with the creativity!",Positive
2009-06-15 17:51:31,aniimuu,"@Cryophile LOLYOU.  But that's a good thing at least, right? No having to sleep out in the rain.",Negative
2009-05-22 01:30:42,chaosbot,"Not to worry, noone got that one. Next question starts in 1 minute, get your thinking caps on ",Positive
2009-06-06 21:03:01,thevikings,"@madnilk a, gotcha! well, i have no idea how many malaysians are on our list - but don't think there are many ",Negative
2009-05-22 06:31:16,alex_kaminski,@beauttweet  Awwe otays... no GW on tonight ,Negative
2009-06-17 14:23:53,iChazzer,"Time to get iPhone OS 3.0, but I gotta update iTunes first ",Negative
2009-05-16 20:54:41,sarahmichelle2,Sitting in my trailer!  watchm youtue vids!,Positive
2009-06-06 04:52:48,KateMcxo,@Hopexo well go get your toothbrush and get it off then ,Positive
2009-06-15 21:05:22,PlayAlyssaPlay,@thespinlight Hey Ciara. ,Positive
2009-05-22 00:21:36,chowmut,@revHardware I'm only here for 4 days  boo,Negative
2009-06-15 16:42:17,EmmaNiel,ouch.. ive just managed to hit my eat off a cupboard door.. argh ,Negative
2009-05-04 03:12:59,samkymsmith,it so not happy it's raining on a bank holiday ,Negative
2009-06-18 05:08:45,gelaigel,http://twitpic.com/7pc64 - missin' all my girls ,Negative
2009-05-17 08:12:44,nuttychris,http://twitpic.com/5d2dg - Ollie holding willow ,Positive
2009-06-01 21:45:34,shsugirl89,is missing her puppy and also glad school is over for the week ,Negative
2009-06-06 06:09:18,Kitkatkate83,Long day today ..... ,Positive
2009-04-07 07:25:30,dougjbarker,Awake and headed to school. Should be a good day. ,Positive
2009-06-01 21:02:28,benwin,scratch that it's kids sizes... i don't fit that anymore ,Negative
2009-06-15 08:05:55,elisabeth_L7,"Jogging, isn't REALLY that cool, especially if you've got a high fever ",Negative
2009-06-05 12:26:29,JANE_KAYLEN_x3,The Uninvited  yÃ¤y yÃ¤y our film Amelia  I watch this film  And The Dissapeared &amp;&amp; Harry Potter 6 !!! YÃ¤y Blaise !!! &lt;333,Positive
2009-06-01 20:44:45,hashweb,@LesM I'll be at the #yeg #web meetup.   (via @Taite11),Positive
2009-05-03 12:19:35,afronumfriedli,aha...sorry...na ein Nick  afronum is halt afronum ;) www.afronum.com,Positive
2009-06-15 18:01:47,CTrembz,"My fish, charles darnay, died. ",Negative
2009-05-31 14:32:08,stephrparker,been 2 bridlington n scarborough 2day!!!   lovely sunshine but made my sunburn from yesterday even worse!!! ,Negative
2009-04-19 07:54:41,liberalboomer,"@kingsthings I see your following growing quickly,,,, do you feel &quot;cooler&quot; yet? YOU ARE NOW!  Isn't the whole thing amazing? ",Positive
2009-06-07 06:56:15,cymberrain,@glorialynnglass fluish  but still putting along  How are you?,Positive
2009-04-19 00:30:28,kimifosi,lewis seems to have a problem but so does kimi - raikkonen lets massa through so he must have an engine problem ,Positive
2009-05-30 02:07:38,Cinderellaaa93,good morning ,Positive
2009-05-03 12:24:56,llamammama,@phoenixpwns Re-Tweet! It's when you re-post something someone else Tweeted about! ,Positive
2009-06-06 23:38:57,_teatime,"@StarsGoDim Haha yes I like tea, though I only got into it around last December. &quot;teatime&quot; is also a play on my name - first initial is T ",Positive
2009-04-19 02:08:37,modamouth,@freddyb87 heeey boo ,Negative
2009-06-05 16:33:00,SeviDesigns,@craftyGAgal Yes I am ,Positive
2009-06-18 20:27:16,ShamSays,@danecook Pissed I missed your B-More show.  Brian was going to front the tickets but had to go back to Cali for pilots...how sad I am ,Negative
2009-06-15 21:42:19,M4rl,hmm.. wonder y i can't send msgs and can't call.. ,Negative
2009-06-02 21:32:44,smpfilms,The new MK video has been &quot;processing&quot; on YT for the last 2 hrs.   I've had it!  Someone let me know when YouTube actually works again ,Negative
2009-06-06 16:10:34,cheeky_spice,Woop Woop!! It's Sunday already!!! Emirates stadium (read: free bar)... here we come!!! Viva la Perry!!! ,Positive
2009-06-15 11:26:19,pmc35,Back in West Virginia heading to Maryland in 91 miles ,Positive
2009-06-01 13:56:07,mcflyfan21,Went on a bike ride with my dog..........and got blisters on my hands. ,Negative
2009-06-01 21:57:34,Brxn_dxn,@valeriestelcel Val!!!  thank you... what brought you to such a conclusion?,Positive
2009-05-31 23:37:56,dicegrrl,No one left a light on for me at home ,Negative
2009-06-07 14:54:47,homebuddy,GAH! Failed download! ,Negative
2009-05-17 22:05:00,Nathaniel_3,Sry ppls listenin to good music in a good mood want to share it wit y'all ,Positive
2009-06-07 10:13:38,carpenyx,@etilia Thank you ,Positive
2009-06-15 23:55:11,corybrunnemann,@jetsetbritt shoulda come see me ,Negative
2009-06-01 13:48:37,strustru,"Ohhhh, mind apples - click. Chilling with friends, drinking with friends, laughing, talking, learning, secrets, writing,    Lovely...",Positive
2009-06-02 05:19:53,icarusforde,@sc4twit TOAST! ,Positive
2009-06-02 11:30:21,itzkim_lala,Gettin my nails did ,Positive
2009-05-31 07:35:51,APieceOCake,@jmiddlin cupcake camp?  sounds like fun!!  ,Positive
2009-06-19 11:47:36,Sttacos,Whyyyyyyy ,Positive
2009-06-23 17:29:07,PTarasevich,Sanjaya went home  AND TORI IS STAYING WTF!!,Negative
2009-05-30 06:02:54,slh1902,"lying outside in the sun, oh i am loving this weather ",Positive
2009-06-15 07:13:36,andrewdearling,"Join me &amp; twitter friends, July 11th Hyde Park for a TwitPicnic  see http://bit.ly/twitpicnic for info. Oh &amp; RETWEET!",Positive
2009-05-02 06:02:24,AllyAyr,"@snedwan Done, don't block me ",Negative
2009-05-10 21:11:54,mia_queen,@LuvD143 heya... just thought I would follow you..  anyways..tkae ur meds..i think ppl are falling ill lately... daniel as well right?,Positive
2009-05-04 02:58:14,danielagraca,a sunny day brights up the day! ,Positive
2009-05-17 06:02:10,amber205,3pm and its only 9  @PhillyGotBarz,Negative
2009-06-18 10:43:48,sgkochi,@dimitori OS 3.0 is cool but I feel use more battery power... ,Negative
